id,name,volume,tets,small,regina_small,nonnormal_iso,LW_dim,LW_euler,LW_comps,LW_dim_comps,LW_euler_comps,LW_inhom_comp,LW_max_vert_face,LW_verts_comp,LW_num_max_faces,tri_used,ess_face_time,regina_small_time,gen_func_time,by_genus_time,vertex_surfaces,vertex_genera,max_faces,all_faces,LW_euler_bound,gen_func,by_genus,by_genus_naive
11599,t10877,6.98776319942047,8,-1,-1.0,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 5]",5.0,iLLzPQccdchfgghhhsrwgsvsv,3.17458081245422,260.998679161072,0.12224817276001,194.598699808121,"{""N12"":[0,2,0,0,2,0,0,0,1,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0],""N13"":[0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4],""N9"":[0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1],""N1"":[0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0],""N4"":[0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0],""N6"":[0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,2]}","{""N12"":3,""N13"":3,""N9"":2,""N1"":2,""N4"":2,""N6"":2}","[{""dim"":0,""verts"":[""N1""]},{""dim"":1,""verts"":[""N4"",""N12""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N9"",""N12""]},{""dim"":1,""verts"":[""N6"",""N13""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N12""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N9"",""N12""]},{""dim"":1,""verts"":[""N6"",""N13""]}]",-6.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4]"
11600,t10878,6.98776319942047,8,-1,-1.0,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,iLLzPQccdchfgghhhsrwfbvno,53.3046300411224,225.687549114227,0.0521118640899658,81.2888460159302,"{""N12"":[0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0],""N9"":[0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0],""N2"":[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0],""N4"":[0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1],""N13"":[0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0]}","{""N12"":3,""N9"":2,""N2"":2,""N4"":2,""N13"":3}","[{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N2"",""N12""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N2"",""N12""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4,8,4,12]"
11661,t10975,7.00812500937202,8,-1,-1.0,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,iLLLQMcceegefghhlqumlmsqk,0.634910106658936,148.727807044983,0.0787630081176758,54.7702751159668,"{""N8"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0],""N12"":[2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0],""N6"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0]}","{""N8"":2,""N12"":2,""N6"":2}","[{""dim"":0,""verts"":[""N12""]},{""dim"":1,""verts"":[""N6"",""N8""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N12""]},{""dim"":1,""verts"":[""N6"",""N8""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
11662,t10976,7.00812500937201,8,-1,-1.0,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,iLLLQMcceegefghhlquxlqcqj,0.652908086776733,225.078481912613,0.0398721694946289,35.6058549880981,"{""N8"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0],""N9"":[1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0],""N6"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0]}","{""N8"":2,""N9"":2,""N6"":2}","[{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N6"",""N8""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N6"",""N8""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
12230,t11851,7.2511509402686,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLAwQcccedfhghhpwxgxiikg,1.48460578918457,,0.057016134262085,57.6187651157379,"{""N8"":[0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0],""N4"":[0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1],""N6"":[0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0]}","{""N8"":2,""N4"":2,""N6"":2}","[{""dim"":1,""verts"":[""N6"",""N8""]},{""dim"":1,""verts"":[""N4"",""N6""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N6"",""N8""]},{""dim"":1,""verts"":[""N4"",""N6""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
12258,t11892,7.26865593812937,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLLPQcbcfeghghhlretnjgsf,0.547735929489136,,0.117944002151489,36.9783818721771,"{""N8"":[0,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0],""N5"":[0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0],""N7"":[0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0]}","{""N8"":2,""N5"":2,""N7"":2}","[{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
12346,t12071,7.32772475341775,8,-1,,0.0,2.0,1.0,1.0,[2],[1],0.0,4.0,[10],6.0,iLLAzQccdedfghhhhslfcftte,1.42074513435364,,2.96424794197083,666.241817951202,"{""N12"":[0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0],""N10"":[0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0],""N11"":[0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0],""N14"":[0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0],""N8"":[0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0],""N9"":[0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0],""N2"":[0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,1,0,0,1,0,0],""N3"":[0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0],""N6"":[0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0],""N7"":[0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0]}","{""N12"":2,""N10"":2,""N11"":2,""N14"":2,""N8"":2,""N9"":2,""N2"":2,""N3"":2,""N6"":2,""N7"":2}","[{""dim"":2,""verts"":[""N6"",""N8"",""N11"",""N12""]},{""dim"":2,""verts"":[""N7"",""N11"",""N12""]},{""dim"":2,""verts"":[""N2"",""N3"",""N9"",""N10""]},{""dim"":2,""verts"":[""N8"",""N12"",""N14""]},{""dim"":2,""verts"":[""N9"",""N10"",""N12"",""N14""]},{""dim"":2,""verts"":[""N2"",""N7"",""N9"",""N12""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N8"",""N14""]},{""dim"":1,""verts"":[""N6"",""N11""]},{""dim"":1,""verts"":[""N6"",""N8""]},{""dim"":1,""verts"":[""N12"",""N14""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N3"",""N10""]},{""dim"":1,""verts"":[""N2"",""N7""]},{""dim"":1,""verts"":[""N8"",""N12""]},{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N7"",""N12""]},{""dim"":1,""verts"":[""N9"",""N10""]},{""dim"":1,""verts"":[""N11"",""N12""]},{""dim"":1,""verts"":[""N9"",""N12""]},{""dim"":1,""verts"":[""N2"",""N3""]},{""dim"":2,""verts"":[""N6"",""N8"",""N11"",""N12""]},{""dim"":2,""verts"":[""N7"",""N11"",""N12""]},{""dim"":2,""verts"":[""N2"",""N3"",""N9"",""N10""]},{""dim"":2,""verts"":[""N8"",""N12"",""N14""]},{""dim"":2,""verts"":[""N9"",""N10"",""N12"",""N14""]},{""dim"":2,""verts"":[""N2"",""N7"",""N9"",""N12""]}]",-4.0,(-x^3 + x^2 - 10*x)/(x^3 - 3*x^2 + 3*x - 1),"[10,8,12,12,20,12,28,20,28,20,44,20,52,28,36,36,68,28,76,36]","[10,8]"
12347,t12072,7.32772475341775,8,-1,,0.0,2.0,1.0,1.0,[2],[1],0.0,4.0,[12],8.0,iLvLQQcceeghfghhiapaicscc,6.10769200325012,,3.67021298408508,859.088565826416,"{""N12"":[0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0],""N13"":[0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0],""N10"":[0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0],""N11"":[0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0],""N17"":[0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0],""N19"":[0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0],""N8"":[0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0],""N0"":[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0],""N2"":[0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,2,0,0,0,1,1,0,0],""N4"":[0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0],""N5"":[0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0],""N7"":[0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0]}","{""N12"":2,""N13"":2,""N10"":2,""N11"":2,""N17"":3,""N19"":3,""N8"":2,""N0"":2,""N2"":2,""N4"":2,""N5"":2,""N7"":2}","[{""dim"":2,""verts"":[""N10"",""N11"",""N12"",""N13""]},{""dim"":2,""verts"":[""N2"",""N7"",""N10"",""N12""]},{""dim"":2,""verts"":[""N2"",""N5"",""N10"",""N11""]},{""dim"":2,""verts"":[""N4"",""N11"",""N17""]},{""dim"":2,""verts"":[""N8"",""N11"",""N19""]},{""dim"":2,""verts"":[""N0"",""N4"",""N8"",""N11""]},{""dim"":2,""verts"":[""N5"",""N11"",""N17""]},{""dim"":2,""verts"":[""N11"",""N13"",""N19""]}]","[{""dim"":0,""verts"":[""N17""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N19""]},{""dim"":0,""verts"":[""N0""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N11"",""N19""]},{""dim"":1,""verts"":[""N2"",""N7""]},{""dim"":1,""verts"":[""N5"",""N17""]},{""dim"":1,""verts"":[""N0"",""N8""]},{""dim"":1,""verts"":[""N8"",""N11""]},{""dim"":1,""verts"":[""N10"",""N11""]},{""dim"":1,""verts"":[""N11"",""N13""]},{""dim"":1,""verts"":[""N4"",""N17""]},{""dim"":1,""verts"":[""N5"",""N11""]},{""dim"":1,""verts"":[""N10"",""N12""]},{""dim"":1,""verts"":[""N11"",""N17""]},{""dim"":1,""verts"":[""N13"",""N19""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N2"",""N5""]},{""dim"":1,""verts"":[""N0"",""N4""]},{""dim"":1,""verts"":[""N2"",""N10""]},{""dim"":1,""verts"":[""N7"",""N12""]},{""dim"":1,""verts"":[""N4"",""N11""]},{""dim"":1,""verts"":[""N8"",""N19""]},{""dim"":2,""verts"":[""N10"",""N11"",""N12"",""N13""]},{""dim"":2,""verts"":[""N2"",""N7"",""N10"",""N12""]},{""dim"":2,""verts"":[""N2"",""N5"",""N10"",""N11""]},{""dim"":2,""verts"":[""N4"",""N11"",""N17""]},{""dim"":2,""verts"":[""N8"",""N11"",""N19""]},{""dim"":2,""verts"":[""N0"",""N4"",""N8"",""N11""]},{""dim"":2,""verts"":[""N5"",""N11"",""N17""]},{""dim"":2,""verts"":[""N11"",""N13"",""N19""]}]",-6.0,(-x^3 + x^2 - 10*x)/(x^3 - 3*x^2 + 3*x - 1),"[10,8,12,12,20,12,28,20,28,20,44,20,52,28,36,36,68,28,76,36]","[10,8,12]"
12427,t12198,7.37434388930671,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLLPQccdfegghhhhsldkjvcr,2.18854904174805,,0.742754936218262,44.5381789207458,"{""N10"":[0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,2,0,0],""N5"":[0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0],""N6"":[0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0]}","{""N10"":3,""N5"":2,""N6"":2}","[{""dim"":1,""verts"":[""N6"",""N10""]},{""dim"":1,""verts"":[""N5"",""N10""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N6"",""N10""]},{""dim"":1,""verts"":[""N5"",""N10""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
12428,t12199,7.37434388930671,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLLPQccefghghhgptxexgkvf,2.03282904624939,,0.337708950042725,80.0994460582733,"{""N10"":[0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,0,4,0,0,0,0,3,0,0],""N3"":[0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0],""N5"":[0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0]}","{""N10"":3,""N3"":2,""N5"":2}","[{""dim"":1,""verts"":[""N5"",""N10""]},{""dim"":1,""verts"":[""N3"",""N10""]}]","[{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N5"",""N10""]},{""dim"":1,""verts"":[""N3"",""N10""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
12429,t12200,7.37434388930671,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLLPQccefghghhgutdmxjkvn,2.90962600708008,,0.757742166519165,50.2469010353088,"{""N10"":[0,0,1,0,0,0,3,0,0,0,0,1,0,4,0,0,4,0,0,0,0,3,0,0],""N3"":[0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0],""N5"":[0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0]}","{""N10"":3,""N3"":2,""N5"":2}","[{""dim"":1,""verts"":[""N3"",""N10""]},{""dim"":1,""verts"":[""N5"",""N10""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N3"",""N10""]},{""dim"":1,""verts"":[""N5"",""N10""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
12443,t12217,7.38347212764788,8,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,iLLLPQcacfegghhhjkgrnsuqq,0.389346837997437,,0.57803201675415,13.5716271400452,"{""N9"":[0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0],""N10"":[0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,2,1,0,0,2,0,0],""N7"":[0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0]}","{""N9"":3,""N10"":3,""N7"":3}","[{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-4.0,(-2*x^4 + 4*x^2)/(x^4 - 2*x^2 + 1),"[0,4,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,4]"
12493,t12314,7.43219846595061,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLLLPQcbcfeghghhlcxtfjfgr,0.520982980728149,,1.14101910591125,53.9508678913116,"{""N8"":[0,0,1,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0],""N5"":[0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0],""N7"":[0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0]}","{""N8"":2,""N5"":2,""N7"":2}","[{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
12581,t12484,7.51768989647457,8,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,iLLPLQcceefehghhqlptqccvc,1.70326805114746,,0.985347032546997,58.4282958507538,"{""N8"":[0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0],""N12"":[0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0],""N10"":[1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0],""N3"":[0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0],""N13"":[4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0]}","{""N8"":2,""N12"":3,""N10"":2,""N3"":2,""N13"":3}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N8"",""N12""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N10"",""N13""]}]","[{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N8"",""N12""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N10"",""N13""]}]",-6.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4]"
12632,t12604,7.59906186358598,8,-1,,0.0,1.0,2.0,2.0,"[1, 1]","[1, 1]",0.0,2.0,"[2, 2]",2.0,iLvLQQcaeghffhghjxgbwgwbw,1.15230202674866,,0.959496021270752,83.5956809520721,"{""N9"":[1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""N11"":[1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0],""N4"":[0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0],""N7"":[0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0]}","{""N9"":2,""N11"":2,""N4"":2,""N7"":2}","[{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N4"",""N9""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N4"",""N9""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2]"
12657,t12647,7.64083242345467,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,iLLLAQcbcgegfhghtsplqjarn,0.397389888763428,,0.66185998916626,11.9917020797729,"{""N9"":[2,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2],""N7"":[0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2]}","{""N9"":3,""N7"":3}","[{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-4.0,(-x^4 + 3*x^2)/(x^4 - 2*x^2 + 1),"[0,3,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,3]"
12663,t12654,7.64321079837265,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,iLvPAQcafefghghhjqxjgtgap,3.60511612892151,,1.16062808036804,25.1828961372375,"{""N8"":[0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0],""N9"":[0,0,2,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1],""N10"":[0,0,2,0,1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0]}","{""N8"":3,""N9"":3,""N10"":3}","[{""dim"":1,""verts"":[""N8"",""N10""]},{""dim"":1,""verts"":[""N8"",""N9""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N8"",""N10""]},{""dim"":1,""verts"":[""N8"",""N9""]}]",-8.0,(-x^4 + 3*x^2)/(x^4 - 2*x^2 + 1),"[0,3,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,3,0,2]"
12690,t12698,7.70691180281013,8,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[4],3.0,iLLPLQcceefehghhqlptqvvcv,4.07500004768372,,1.7359938621521,109.273160219193,"{""N12"":[4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0],""N9"":[1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0],""N11"":[0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0],""N7"":[0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0]}","{""N12"":3,""N9"":2,""N11"":3,""N7"":2}","[{""dim"":1,""verts"":[""N11"",""N12""]},{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N9"",""N12""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N12""]},{""dim"":1,""verts"":[""N11"",""N12""]},{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N9"",""N12""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
